순위,관광지명,주소,분류,외지인 검색 수
1,제주국제공항,제주 제주시 공항로 2-0,교통시설,46695
2,동문재래시장,제주 제주시 관덕로14길 20-0,시장,29115
3,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0,시장,24770
4,새별오름,제주 제주시,자연경관(산),16098
5,성산일출봉,제주 서귀포시 일출로 284-12,자연경관(산),15411
6,협재해수욕장,제주 제주시,자연경관(하천/해양),12997
7,함덕해수욕장,제주 제주시 조함해안로 525-0,자연경관(하천/해양),11839
8,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,10480
9,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0,전시시설,10157
10,아르떼뮤지엄제주,제주 제주시 어림비로 478-0,전시시설,9599
11,이호테우해변,제주 제주시,자연경관(하천/해양),8572
12,카멜리아힐,제주 서귀포시 병악로 166-0,테마공원,8357
13,한라산둘레길사려니숲길,제주 제주시,기타레저스포츠,8161
14,산굼부리,제주 제주시,복합관광시설,7849
15,용머리해안,제주 서귀포시 사계남로216번길 24-32,기타관광,7783
16,비자림,제주 제주시 비자숲길 55-0,자연공원,7632
17,쇠소깍,제주 서귀포시 쇠소깍로 128-0,기타관광,7197
18,용두암,제주 제주시 용두암길 15-0,기타관광,7096
19,주상절리대,제주 서귀포시 이어도로 36-30,기타관광,6998
20,천지연폭포,제주 서귀포시 서문서로 1-1,자연경관(산),6908
21,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,6783
22,신창풍차해안도로,제주 제주시,데이트코스,6436
23,이마트서귀포점,제주 서귀포시 일주동로 9209-0,대형마트,6292
24,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0,콘도미니엄,6267
25,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15,테마공원,6124
26,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0,호텔,5872
27,금오름,제주 제주시,자연경관(산),5857
28,에코랜드테마파크,제주 제주시 번영로 1278-169,테마공원,5180
29,곽지해수욕장,제주 제주시,자연경관(하천/해양),5116
30,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19,콘도미니엄,5110
31,소노캄제주,제주 서귀포시 일주동로 6347-17,콘도미니엄,5091
32,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0,호텔,5052
33,빛의벙커,제주 서귀포시,전시시설,5045
34,정방폭포,제주 서귀포시,자연경관(산),5021
35,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21,교통시설,4958
36,해비치호텔,제주 서귀포시 민속해안로 537-0,호텔,4869
37,소노벨제주,제주 제주시 신북로 577-0,콘도미니엄,4755
38,우도도항선선착장,제주 서귀포시 성산등용로 130-21,교통시설,4701
39,휘닉스제주,제주 서귀포시 섭지코지로 107-0,콘도미니엄,4620
40,월정리해변,제주 제주시,자연경관(하천/해양),4557
41,하귀애월해안도로,제주 제주시,데이트코스,4501
42,김녕해수욕장,제주 제주시 해맞이해안로 7-6,자연경관(하천/해양),4401
43,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0,콘도미니엄,4151
44,용눈이오름,제주 제주시,자연경관(산),4129
45,이마트신제주점,제주 제주시 1100로 3348-0,대형마트,4085
46,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,4076
47,성산항,제주 서귀포시,자연경관(하천/해양),3996
48,광치기해변,제주 서귀포시,자연경관(하천/해양),3994
49,금호리조트제주,제주 서귀포시 태위로 522-12,콘도미니엄,3954
50,호텔더본제주,제주 서귀포시 색달로 18-0,호텔,3622
51,금능해수욕장,제주 제주시 금능길 119-10,자연경관(하천/해양),3479
52,도두동무지개해안도로,제주 제주시,데이트코스,3442
53,제주신화월드,제주 서귀포시 신화역사로304번길 139-0,복합관광시설,3393
54,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0,호텔,3382
55,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0,호텔,3376
56,9.81파크,제주 제주시 천덕로 880-24,테마공원,3301
57,제주관광공사면세점,제주 서귀포시 중문관광로 224-0,면세점,3208
58,한담해안산책로,제주 제주시 애월로 0-0,기타레저스포츠,3207
59,메종글래드제주호텔,제주 제주시 노연로 80-0,호텔,3172
60,수목원길야시장,제주 제주시,시장,3119
61,표선해수욕장,제주 서귀포시,자연경관(하천/해양),3009
62,송악산둘레길,제주 서귀포시,기타레저스포츠,2965
63,안돌오름,제주 제주시,자연경관(산),2939
64,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,2917
65,비밀의숲,제주 제주시,기타레저스포츠,2853
66,동백포레스트,제주 서귀포시 생기악로 53-38,농/산/어촌체험,2846
67,휴애리자연생활공원,제주 서귀포시 신례동로 256-0,도시공원,2757
68,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,2750
69,산방산,제주 서귀포시 산방로 218-10,자연경관(산),2731
70,신라스테이제주,제주 제주시 노연로 100-0,호텔,2716
71,이마트제주점,제주 제주시 탑동로 38-0,대형마트,2714
72,라마다프라자제주호텔,제주 제주시 탑동로 66-0,호텔,2698
73,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2680
74,스누피가든,제주 제주시 금백조로 930-0,기타관광,2668
75,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,2568
76,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,2562
77,서귀포칼호텔,제주 서귀포시 칠십리로 242-0,호텔,2561
78,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,2549
79,중문색달해변,제주 서귀포시 중문관광로72번길 0-0,자연경관(하천/해양),2528
80,천제연폭포,제주 서귀포시 천제연로 132-0,자연경관(산),2525
81,만장굴,제주 제주시 만장굴길 182-0,자연생태,2502
82,도두봉,제주 제주시 서해안로 0-0,자연경관(산),2463
83,제주동백수목원,제주 서귀포시,기타관광,2386
84,더큐브리조트제주,제주 서귀포시 솔오름로105번길 24-0,콘도미니엄,2357
85,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,2347
86,세화해수욕장,제주 제주시 충렬로 141-1,자연경관(하천/해양),2335
87,중문관광단지,제주 서귀포시,복합관광시설,2188
88,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,2143
89,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,2083
90,송악산,제주 서귀포시,자연경관(산),2069
91,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,2042
92,항몽유적지,제주 제주시 항파두리로 50-0,역사유적지,1938
93,군산오름,제주 서귀포시,자연경관(산),1920
94,닭머르해안길,제주 제주시,기타레저스포츠,1869
95,이호랜드방파제등대,제주 제주시 도리로 20-0,랜드마크관광,1857
96,한라산등산로영실탐방로,제주 서귀포시,데이트코스,1852
97,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1851
98,코업시티호텔하버뷰,제주 서귀포시 태위로 108-0,호텔,1828
99,한림공원,제주 제주시 한림로 300-0,도시공원,1824
100,아트스테이서귀포하버,제주 서귀포시 태평로 436-0,호텔,1786
